	x	y	time
t_67_obs_5	107.5	420.5	67
t_67_obs_6	219.5	386.5	67
t_67_obs_7	812.5	230.5	67
t_67_obs_8	106.5	557.5	67
t_67_obs_9	1011.5	517.5	67
t_67_obs_10	490.5	162.5	67
t_67_obs_11	1024.5	404.5	67
t_67_obs_12	131.5	447.5	67
t_67_obs_13	481.5	118.5	67
t_67_obs_14	57.5	475.5	67
t_67_obs_15	357.5	120.5	67
t_67_obs_16	1024.5	440.5	67
t_67_obs_17	300.5	313.5	67
t_67_obs_18	342.5	446.5	67
t_67_obs_19	965.5	538.5	67
t_67_obs_20	1000.5	410.5	67
t_67_obs_21	230.5	508.5	67
t_67_obs_22	181.5	8.5	67
t_67_obs_23	139.5	524.5	67
t_67_obs_24	103.5	505.5	67
t_67_obs_25	179.5	531.5	67
t_67_obs_26	285.5	268.5	67
t_67_obs_27	158.5	559.5	67
t_67_obs_28	177.5	40.5	67
t_67_obs_29	684.5	40.5	67
t_67_obs_30	237.5	345.5	67
t_67_obs_31	81.5	434.5	67
t_67_obs_32	856.5	194.5	67
t_67_obs_33	390.5	595.5	67
t_67_obs_34	1045.5	407.5	67
t_67_obs_35	893.5	571.5	67
t_67_obs_36	334.5	167.5	67
t_67_obs_37	1002.5	381.5	67
t_67_obs_38	666.5	26.5	67
t_67_obs_39	507.5	148.5	67
t_67_obs_40	780.5	178.5	67
t_67_obs_41	439.5	618.5	67
t_67_obs_42	391.5	152.5	67
t_67_obs_43	839.5	209.5	67
t_67_obs_44	765.5	234.5	67
t_67_obs_45	376.5	194.5	67
t_67_obs_46	1062.5	365.5	67
t_67_obs_47	1060.5	436.5	67
t_67_obs_48	305.5	137.5	67
t_67_obs_49	792.5	148.5	67
t_67_obs_50	223.5	567.5	67
t_67_obs_51	121.5	470.5	67
t_67_obs_52	419.5	150.5	67
t_67_obs_53	411.5	100.5	67
t_67_obs_54	512.5	408.5	67
t_67_obs_55	936.5	474.5	67
t_67_obs_56	428.5	645.5	67
t_67_obs_57	770.5	209.5	67
t_67_obs_58	341.5	624.5	67
t_67_obs_59	1080.5	394.5	67
t_67_obs_60	1035.5	362.5	67
t_67_obs_61	243.5	665.5	67
t_67_obs_62	35.5	396.5	67
t_67_obs_63	227.5	44.5	67
t_67_obs_64	794.5	408.5	67
t_67_obs_65	973.5	498.5	67
t_67_obs_66	895.5	228.5	67
t_67_obs_67	522.5	453.5	67
t_67_obs_68	284.5	612.5	67
t_67_obs_69	268.5	650.5	67
t_67_obs_70	950.5	593.5	67
t_67_obs_71	781.5	383.5	67
t_67_obs_72	929.5	546.5	67
t_67_obs_73	923.5	261.5	67
t_67_obs_74	203.5	66.5	67
t_67_obs_75	149.5	603.5	67
t_67_obs_76	460.5	482.5	67
t_67_obs_77	966.5	195.5	67
t_67_obs_78	196.5	572.5	67
t_67_obs_79	952.5	228.5	67
t_67_obs_80	397.5	418.5	67
t_67_obs_81	988.5	562.5	67
t_67_obs_82	247.5	274.5	67
t_67_obs_83	901.5	274.5	67
t_67_obs_84	875.5	272.5	67
t_67_obs_85	400.5	657.5	67
t_67_obs_86	585.5	464.5	67
t_67_obs_87	261.5	11.5	67
t_67_obs_88	307.5	639.5	67
t_67_obs_89	32.5	418.5	67
t_67_obs_90	373.5	418.5	67
t_67_obs_91	271.5	58.5	67
t_67_obs_92	345.5	324.5	67
t_67_obs_93	352.5	84.5	67
t_67_obs_94	451.5	425.5	67
t_67_obs_95	411.5	633.5	67
t_67_obs_96	138.5	504.5	67
t_67_obs_97	53.5	533.5	67
t_67_obs_98	240.5	533.5	67
t_68_obs_0	449.5	187.5	68
t_68_obs_1	342.5	446.5	68
t_68_obs_2	978.5	177.5	68
t_68_obs_3	1046.5	382.5	68
t_68_obs_4	101.5	503.5	68
t_68_obs_5	105.5	553.5	68
t_68_obs_6	356.5	120.5	68
t_68_obs_7	90.5	430.5	68
t_68_obs_8	682.5	39.5	68
t_68_obs_9	475.5	116.5	68
t_68_obs_10	342.5	486.5	68
t_68_obs_11	965.5	535.5	68
t_68_obs_12	503.5	150.5	68
t_68_obs_13	418.5	152.5	68
t_68_obs_14	1045.5	404.5	68
t_68_obs_15	376.5	195.5	68
t_68_obs_16	1060.5	437.5	68
t_68_obs_17	217.5	387.5	68
t_68_obs_18	297.5	310.5	68
t_68_obs_19	238.5	344.5	68
t_68_obs_20	924.5	175.5	68
t_68_obs_21	284.5	266.5	68
t_68_obs_22	229.5	507.5	68
t_68_obs_23	437.5	618.5	68
t_68_obs_24	1033.5	359.5	68
t_68_obs_25	129.5	464.5	68
t_68_obs_26	1063.5	366.5	68
t_68_obs_27	1009.5	512.5	68
t_68_obs_28	391.5	155.5	68
t_68_obs_29	813.5	228.5	68
t_68_obs_30	490.5	174.5	68
t_68_obs_31	894.5	572.5	68
t_68_obs_32	54.5	477.5	68
t_68_obs_33	390.5	594.5	68
t_68_obs_34	142.5	509.5	68
t_68_obs_35	182.5	524.5	68
t_68_obs_36	332.5	169.5	68
t_68_obs_37	225.5	567.5	68
t_68_obs_38	666.5	25.5	68
t_68_obs_39	598.5	9.5	68
t_68_obs_40	860.5	194.5	68
t_68_obs_41	153.5	603.5	68
t_68_obs_42	775.5	382.5	68
t_68_obs_43	411.5	97.5	68
t_68_obs_44	969.5	250.5	68
t_68_obs_45	281.5	610.5	68
t_68_obs_46	1005.5	383.5	68
t_68_obs_47	181.5	41.5	68
t_68_obs_48	1002.5	411.5	68
t_68_obs_49	242.5	663.5	68
t_68_obs_50	934.5	479.5	68
t_68_obs_51	459.5	480.5	68
t_68_obs_52	339.5	621.5	68
t_68_obs_53	111.5	417.5	68
t_68_obs_54	154.5	557.5	68
t_68_obs_55	224.5	47.5	68
t_68_obs_56	1021.5	440.5	68
t_68_obs_57	511.5	407.5	68
t_68_obs_58	965.5	199.5	68
t_68_obs_59	203.5	68.5	68
t_68_obs_60	764.5	227.5	68
t_68_obs_61	245.5	273.5	68
t_68_obs_62	874.5	271.5	68
t_68_obs_63	899.5	287.5	68
t_68_obs_64	950.5	518.5	68
t_68_obs_65	431.5	650.5	68
t_68_obs_66	402.5	418.5	68
t_68_obs_67	974.5	497.5	68
t_68_obs_68	350.5	323.5	68
t_68_obs_69	898.5	231.5	68
t_68_obs_70	306.5	138.5	68
t_68_obs_71	259.5	11.5	68
t_68_obs_72	142.5	445.5	68
t_68_obs_73	927.5	546.5	68
t_68_obs_74	792.5	408.5	68
t_68_obs_75	583.5	465.5	68
t_68_obs_76	841.5	206.5	68
t_68_obs_77	181.5	7.5	68
t_68_obs_78	402.5	656.5	68
t_68_obs_79	520.5	453.5	68
t_68_obs_80	1085.5	392.5	68
t_68_obs_81	377.5	416.5	68
t_68_obs_82	241.5	532.5	68
t_68_obs_83	34.5	399.5	68
t_68_obs_84	953.5	596.5	68
t_68_obs_85	428.5	691.5	68
t_68_obs_86	198.5	570.5	68
t_68_obs_87	451.5	426.5	68
t_68_obs_88	996.5	557.5	68
t_68_obs_89	920.5	260.5	68
t_68_obs_90	272.5	57.5	68
t_68_obs_91	1023.5	392.5	68
t_68_obs_92	270.5	651.5	68
t_68_obs_93	951.5	231.5	68
t_68_obs_94	352.5	83.5	68
t_68_obs_95	519.5	488.5	68
t_68_obs_96	298.5	631.5	68
t_68_obs_97	109.5	439.5	68
t_68_obs_98	772.5	206.5	68
t_68_obs_99	161.5	528.5	68
t_68_obs_100	131.5	527.5	68
t_68_obs_101	1041.5	427.5	68
t_68_obs_102	1099.5	189.5	68
t_68_obs_103	186.5	628.5	68
t_68_obs_104	947.5	184.5	68
t_68_obs_105	914.5	563.5	68
t_69_obs_0	446.5	186.5	69
t_69_obs_1	343.5	487.5	69
t_69_obs_2	1032.5	360.5	69
t_69_obs_3	342.5	447.5	69
t_69_obs_4	480.5	118.5	69
t_69_obs_5	859.5	179.5	69
t_69_obs_6	978.5	178.5	69
t_69_obs_7	1010.5	513.5	69
t_69_obs_8	222.5	566.5	69
t_69_obs_9	816.5	226.5	69
t_69_obs_10	1079.5	391.5	69
t_69_obs_11	216.5	382.5	69
t_69_obs_12	57.5	481.5	69
t_69_obs_13	179.5	9.5	69
t_69_obs_14	684.5	38.5	69
t_69_obs_15	297.5	312.5	69
t_69_obs_16	925.5	172.5	69
t_69_obs_17	1002.5	412.5	69
t_69_obs_18	90.5	427.5	69
t_69_obs_19	599.5	4.5	69
t_69_obs_20	893.5	572.5	69
t_69_obs_21	503.5	149.5	69
t_69_obs_22	492.5	172.5	69
t_69_obs_23	392.5	156.5	69
t_69_obs_24	235.5	345.5	69
t_69_obs_25	374.5	192.5	69
t_69_obs_26	964.5	536.5	69
t_69_obs_27	108.5	500.5	69
t_69_obs_28	285.5	266.5	69
t_69_obs_29	134.5	520.5	69
t_69_obs_30	510.5	405.5	69
t_69_obs_31	845.5	205.5	69
t_69_obs_32	439.5	612.5	69
t_69_obs_33	1063.5	364.5	69
t_69_obs_34	228.5	506.5	69
t_69_obs_35	976.5	255.5	69
t_69_obs_36	971.5	495.5	69
t_69_obs_37	104.5	556.5	69
t_69_obs_38	279.5	608.5	69
t_69_obs_39	420.5	154.5	69
t_69_obs_40	1042.5	413.5	69
t_69_obs_41	774.5	385.5	69
t_69_obs_42	268.5	18.5	69
t_69_obs_43	668.5	25.5	69
t_69_obs_44	115.5	414.5	69
t_69_obs_45	229.5	44.5	69
t_69_obs_46	450.5	425.5	69
t_69_obs_47	1004.5	384.5	69
t_69_obs_48	1022.5	435.5	69
t_69_obs_49	792.5	150.5	69
t_69_obs_50	248.5	663.5	69
t_69_obs_51	924.5	263.5	69
t_69_obs_52	120.5	467.5	69
t_69_obs_53	765.5	229.5	69
t_69_obs_54	246.5	274.5	69
t_69_obs_55	158.5	555.5	69
t_69_obs_56	412.5	101.5	69
t_69_obs_57	390.5	596.5	69
t_69_obs_58	181.5	526.5	69
t_69_obs_59	962.5	198.5	69
t_69_obs_60	519.5	455.5	69
t_69_obs_61	424.5	647.5	69
t_69_obs_62	143.5	601.5	69
t_69_obs_63	404.5	656.5	69
t_69_obs_64	380.5	418.5	69
t_69_obs_65	43.5	416.5	69
t_69_obs_66	196.5	569.5	69
t_69_obs_67	306.5	137.5	69
t_69_obs_68	356.5	119.5	69
t_69_obs_69	1054.5	435.5	69
t_69_obs_70	935.5	478.5	69
t_69_obs_71	925.5	544.5	69
t_69_obs_72	779.5	205.5	69
t_69_obs_73	141.5	442.5	69
t_69_obs_74	795.5	407.5	69
t_69_obs_75	895.5	229.5	69
t_69_obs_76	337.5	624.5	69
t_69_obs_77	179.5	42.5	69
t_69_obs_78	875.5	271.5	69
t_69_obs_79	584.5	466.5	69
t_69_obs_80	896.5	284.5	69
t_69_obs_81	464.5	482.5	69
t_69_obs_82	333.5	172.5	69
t_69_obs_83	993.5	558.5	69
t_69_obs_84	429.5	688.5	69
t_69_obs_85	276.5	57.5	69
t_69_obs_86	950.5	594.5	69
t_69_obs_87	347.5	323.5	69
t_69_obs_88	452.5	631.5	69
t_69_obs_89	356.5	82.5	69
t_69_obs_90	739.5	377.5	69
t_69_obs_91	1031.5	394.5	69
t_69_obs_92	270.5	651.5	69
t_69_obs_93	476.5	147.5	69
t_69_obs_94	774.5	177.5	69
t_69_obs_95	264.5	627.5	69
t_69_obs_96	201.5	69.5	69
t_69_obs_97	119.5	436.5	69
t_69_obs_98	521.5	488.5	69
t_69_obs_99	241.5	531.5	69
t_69_obs_100	1099.5	189.5	69
t_69_obs_101	753.5	414.5	69
t_70_obs_0	449.5	185.5	70
t_70_obs_1	57.5	483.5	70
t_70_obs_2	866.5	170.5	70
t_70_obs_3	1011.5	512.5	70
t_70_obs_4	357.5	119.5	70
t_70_obs_5	981.5	174.5	70
t_70_obs_6	1064.5	361.5	70
t_70_obs_7	506.5	147.5	70
t_70_obs_8	479.5	119.5	70
t_70_obs_9	107.5	501.5	70
t_70_obs_10	1046.5	405.5	70
t_70_obs_11	1032.5	359.5	70
t_70_obs_12	1026.5	397.5	70
t_70_obs_13	923.5	174.5	70
t_70_obs_14	100.5	422.5	70
t_70_obs_15	968.5	249.5	70
t_70_obs_16	686.5	40.5	70
t_70_obs_17	440.5	616.5	70
t_70_obs_18	817.5	229.5	70
t_70_obs_19	793.5	149.5	70
t_70_obs_20	106.5	553.5	70
t_70_obs_21	299.5	313.5	70
t_70_obs_22	795.5	407.5	70
t_70_obs_23	893.5	573.5	70
t_70_obs_24	239.5	662.5	70
t_70_obs_25	968.5	200.5	70
t_70_obs_26	495.5	172.5	70
t_70_obs_27	1027.5	443.5	70
t_70_obs_28	229.5	504.5	70
t_70_obs_29	137.5	516.5	70
t_70_obs_30	336.5	620.5	70
t_70_obs_31	964.5	533.5	70
t_70_obs_32	155.5	556.5	70
t_70_obs_33	412.5	99.5	70
t_70_obs_34	223.5	566.5	70
t_70_obs_35	666.5	23.5	70
t_70_obs_36	215.5	382.5	70
t_70_obs_37	417.5	158.5	70
t_70_obs_38	46.5	408.5	70
t_70_obs_39	389.5	593.5	70
t_70_obs_40	378.5	191.5	70
t_70_obs_41	1004.5	411.5	70
t_70_obs_42	775.5	384.5	70
t_70_obs_43	238.5	346.5	70
t_70_obs_44	342.5	447.5	70
t_70_obs_45	1055.5	432.5	70
t_70_obs_46	395.5	155.5	70
t_70_obs_47	843.5	205.5	70
t_70_obs_48	343.5	487.5	70
t_70_obs_49	955.5	594.5	70
t_70_obs_50	288.5	265.5	70
t_70_obs_51	1081.5	393.5	70
t_70_obs_52	600.5	11.5	70
t_70_obs_53	764.5	227.5	70
t_70_obs_54	180.5	42.5	70
t_70_obs_55	969.5	493.5	70
t_70_obs_56	178.5	521.5	70
t_70_obs_57	510.5	404.5	70
t_70_obs_58	248.5	274.5	70
t_70_obs_59	307.5	135.5	70
t_70_obs_60	134.5	445.5	70
t_70_obs_61	1007.5	385.5	70
t_70_obs_62	122.5	468.5	70
t_70_obs_63	227.5	46.5	70
t_70_obs_64	1.5	461.5	70
t_70_obs_65	115.5	405.5	70
t_70_obs_66	897.5	285.5	70
t_70_obs_67	199.5	569.5	70
t_70_obs_68	754.5	413.5	70
t_70_obs_69	464.5	138.5	70
t_70_obs_70	919.5	559.5	70
t_70_obs_71	434.5	647.5	70
t_70_obs_72	282.5	602.5	70
t_70_obs_73	333.5	170.5	70
t_70_obs_74	450.5	423.5	70
t_70_obs_75	273.5	644.5	70
t_70_obs_76	934.5	478.5	70
t_70_obs_77	875.5	273.5	70
t_70_obs_78	740.5	374.5	70
t_70_obs_79	406.5	625.5	70
t_70_obs_80	516.5	453.5	70
t_70_obs_81	275.5	53.5	70
t_70_obs_82	260.5	11.5	70
t_70_obs_83	152.5	604.5	70
t_70_obs_84	409.5	652.5	70
t_70_obs_85	469.5	480.5	70
t_70_obs_86	898.5	225.5	70
t_70_obs_87	992.5	558.5	70
t_70_obs_88	922.5	263.5	70
t_70_obs_89	256.5	625.5	70
t_70_obs_90	402.5	423.5	70
t_70_obs_91	350.5	319.5	70
t_70_obs_92	431.5	685.5	70
t_70_obs_93	355.5	81.5	70
t_70_obs_94	778.5	179.5	70
t_70_obs_95	587.5	467.5	70
t_70_obs_96	938.5	230.5	70
t_70_obs_97	407.5	179.5	70
t_70_obs_98	785.5	203.5	70
t_70_obs_99	202.5	66.5	70
t_70_obs_100	525.5	488.5	70
t_70_obs_101	184.5	12.5	70
t_70_obs_102	381.5	420.5	70
t_70_obs_103	1047.5	381.5	70
t_70_obs_104	905.5	246.5	70
t_71_obs_0	343.5	488.5	71
t_71_obs_1	341.5	448.5	71
t_71_obs_2	981.5	176.5	71
t_71_obs_3	477.5	118.5	71
t_71_obs_4	846.5	199.5	71
t_71_obs_5	57.5	483.5	71
t_71_obs_6	971.5	251.5	71
t_71_obs_7	439.5	616.5	71
t_71_obs_8	776.5	384.5	71
t_71_obs_9	812.5	228.5	71
t_71_obs_10	299.5	312.5	71
t_71_obs_11	1030.5	358.5	71
t_71_obs_12	450.5	184.5	71
t_71_obs_13	211.5	377.5	71
t_71_obs_14	377.5	190.5	71
t_71_obs_15	965.5	531.5	71
t_71_obs_16	1042.5	405.5	71
t_71_obs_17	105.5	552.5	71
t_71_obs_18	285.5	265.5	71
t_71_obs_19	922.5	265.5	71
t_71_obs_20	1052.5	430.5	71
t_71_obs_21	237.5	350.5	71
t_71_obs_22	137.5	511.5	71
t_71_obs_23	105.5	504.5	71
t_71_obs_24	396.5	153.5	71
t_71_obs_25	683.5	42.5	71
t_71_obs_26	924.5	176.5	71
t_71_obs_27	337.5	621.5	71
t_71_obs_28	177.5	521.5	71
t_71_obs_29	388.5	591.5	71
t_71_obs_30	891.5	571.5	71
t_71_obs_31	1014.5	512.5	71
t_71_obs_32	247.5	276.5	71
t_71_obs_33	100.5	416.5	71
t_71_obs_34	495.5	168.5	71
t_71_obs_35	120.5	467.5	71
t_71_obs_36	765.5	225.5	71
t_71_obs_37	155.5	558.5	71
t_71_obs_38	181.5	40.5	71
t_71_obs_39	872.5	166.5	71
t_71_obs_40	236.5	657.5	71
t_71_obs_41	510.5	404.5	71
t_71_obs_42	666.5	23.5	71
t_71_obs_43	1063.5	363.5	71
t_71_obs_44	997.5	379.5	71
t_71_obs_45	424.5	150.5	71
t_71_obs_46	403.5	424.5	71
t_71_obs_47	970.5	494.5	71
t_71_obs_48	307.5	135.5	71
t_71_obs_49	1018.5	389.5	71
t_71_obs_50	903.5	245.5	71
t_71_obs_51	927.5	473.5	71
t_71_obs_52	1000.5	410.5	71
t_71_obs_53	357.5	120.5	71
t_71_obs_54	131.5	448.5	71
t_71_obs_55	411.5	656.5	71
t_71_obs_56	280.5	607.5	71
t_71_obs_57	258.5	21.5	71
t_71_obs_58	791.5	152.5	71
t_71_obs_59	155.5	606.5	71
t_71_obs_60	42.5	409.5	71
t_71_obs_61	352.5	321.5	71
t_71_obs_62	416.5	104.5	71
t_71_obs_63	450.5	421.5	71
t_71_obs_64	966.5	201.5	71
t_71_obs_65	223.5	570.5	71
t_71_obs_66	902.5	224.5	71
t_71_obs_67	755.5	412.5	71
t_71_obs_68	1082.5	392.5	71
t_71_obs_69	195.5	570.5	71
t_71_obs_70	332.5	170.5	71
t_71_obs_71	224.5	44.5	71
t_71_obs_72	272.5	56.5	71
t_71_obs_73	217.5	513.5	71
t_71_obs_74	793.5	405.5	71
t_71_obs_75	432.5	652.5	71
t_71_obs_76	431.5	687.5	71
t_71_obs_77	130.5	595.5	71
t_71_obs_78	878.5	271.5	71
t_71_obs_79	469.5	479.5	71
t_71_obs_80	998.5	554.5	71
t_71_obs_81	585.5	468.5	71
t_71_obs_82	528.5	485.5	71
t_71_obs_83	954.5	596.5	71
t_71_obs_84	740.5	372.5	71
t_71_obs_85	1052.5	380.5	71
t_71_obs_86	1023.5	433.5	71
t_71_obs_87	935.5	549.5	71
t_71_obs_88	513.5	454.5	71
t_71_obs_89	393.5	120.5	71
t_71_obs_90	181.5	7.5	71
t_71_obs_91	297.5	633.5	71
t_71_obs_92	203.5	68.5	71
t_71_obs_93	932.5	234.5	71
t_71_obs_94	479.5	144.5	71
t_71_obs_95	275.5	644.5	71
t_71_obs_96	350.5	85.5	71
t_71_obs_97	774.5	179.5	71
t_71_obs_98	83.5	428.5	71
t_71_obs_99	20.5	420.5	71
t_71_obs_100	798.5	181.5	71
t_71_obs_101	20.5	398.5	71
t_71_obs_102	114.5	433.5	71
t_71_obs_103	510.5	144.5	71
t_71_obs_104	894.5	286.5	71
t_71_obs_105	3.5	455.5	71
t_71_obs_106	784.5	201.5	71
t_71_obs_107	406.5	180.5	71
t_71_obs_108	380.5	449.5	71
t_71_obs_109	167.5	539.5	71
t_72_obs_0	448.5	188.5	72
t_72_obs_1	683.5	42.5	72
t_72_obs_2	817.5	229.5	72
t_72_obs_3	57.5	485.5	72
t_72_obs_4	982.5	178.5	72
t_72_obs_5	211.5	380.5	72
t_72_obs_6	379.5	192.5	72
t_72_obs_7	344.5	489.5	72
t_72_obs_8	285.5	265.5	72
t_72_obs_9	1043.5	406.5	72
t_72_obs_10	973.5	254.5	72
t_72_obs_11	103.5	505.5	72
t_72_obs_12	342.5	449.5	72
t_72_obs_13	133.5	448.5	72
t_72_obs_14	439.5	617.5	72
t_72_obs_15	1014.5	511.5	72
t_72_obs_16	477.5	122.5	72
t_72_obs_17	1025.5	392.5	72
t_72_obs_18	490.5	170.5	72
t_72_obs_19	110.5	552.5	72
t_72_obs_20	137.5	511.5	72
t_72_obs_21	511.5	410.5	72
t_72_obs_22	1003.5	412.5	72
t_72_obs_23	357.5	121.5	72
t_72_obs_24	969.5	535.5	72
t_72_obs_25	1032.5	358.5	72
t_72_obs_26	389.5	594.5	72
t_72_obs_27	506.5	144.5	72
t_72_obs_28	836.5	199.5	72
t_72_obs_29	763.5	224.5	72
t_72_obs_30	299.5	311.5	72
t_72_obs_31	924.5	177.5	72
t_72_obs_32	235.5	649.5	72
t_72_obs_33	228.5	574.5	72
t_72_obs_34	231.5	348.5	72
t_72_obs_35	398.5	153.5	72
t_72_obs_36	343.5	621.5	72
t_72_obs_37	225.5	43.5	72
t_72_obs_38	895.5	282.5	72
t_72_obs_39	260.5	22.5	72
t_72_obs_40	1079.5	391.5	72
t_72_obs_41	874.5	163.5	72
t_72_obs_42	308.5	136.5	72
t_72_obs_43	332.5	172.5	72
t_72_obs_44	894.5	573.5	72
t_72_obs_45	1065.5	365.5	72
t_72_obs_46	970.5	493.5	72
t_72_obs_47	776.5	385.5	72
t_72_obs_48	794.5	411.5	72
t_72_obs_49	281.5	606.5	72
t_72_obs_50	794.5	154.5	72
t_72_obs_51	84.5	424.5	72
t_72_obs_52	176.5	522.5	72
t_72_obs_53	203.5	68.5	72
t_72_obs_54	1003.5	381.5	72
t_72_obs_55	181.5	40.5	72
t_72_obs_56	250.5	275.5	72
t_72_obs_57	779.5	194.5	72
t_72_obs_58	966.5	201.5	72
t_72_obs_59	156.5	529.5	72
t_72_obs_60	99.5	410.5	72
t_72_obs_61	179.5	11.5	72
t_72_obs_62	930.5	479.5	72
t_72_obs_63	275.5	647.5	72
t_72_obs_64	386.5	418.5	72
t_72_obs_65	218.5	515.5	72
t_72_obs_66	873.5	271.5	72
t_72_obs_67	451.5	424.5	72
t_72_obs_68	274.5	60.5	72
t_72_obs_69	892.5	226.5	72
t_72_obs_70	665.5	26.5	72
t_72_obs_71	155.5	558.5	72
t_72_obs_72	954.5	594.5	72
t_72_obs_73	1060.5	437.5	72
t_72_obs_74	929.5	546.5	72
t_72_obs_75	926.5	265.5	72
t_72_obs_76	1027.5	443.5	72
t_72_obs_77	1051.5	381.5	72
t_72_obs_78	414.5	105.5	72
t_72_obs_79	347.5	326.5	72
t_72_obs_80	895.5	249.5	72
t_72_obs_81	123.5	468.5	72
t_72_obs_82	420.5	158.5	72
t_72_obs_83	428.5	652.5	72
t_72_obs_84	158.5	606.5	72
t_72_obs_85	465.5	480.5	72
t_72_obs_86	403.5	662.5	72
t_72_obs_87	512.5	454.5	72
t_72_obs_88	354.5	85.5	72
t_72_obs_89	533.5	493.5	72
t_72_obs_90	134.5	596.5	72
t_72_obs_91	995.5	558.5	72
t_72_obs_92	478.5	145.5	72
t_72_obs_93	197.5	568.5	72
t_72_obs_94	406.5	426.5	72
t_72_obs_95	41.5	410.5	72
t_72_obs_96	738.5	376.5	72
t_72_obs_97	753.5	416.5	72
t_72_obs_98	431.5	690.5	72
t_72_obs_99	928.5	232.5	72
t_72_obs_100	589.5	466.5	72
t_72_obs_101	295.5	634.5	72
t_72_obs_102	608.5	5.5	72
t_72_obs_103	134.5	531.5	72
t_72_obs_104	22.5	428.5	72
t_72_obs_105	752.5	203.5	72
t_73_obs_0	342.5	447.5	73
t_73_obs_1	450.5	186.5	73
t_73_obs_2	299.5	309.5	73
t_73_obs_3	440.5	611.5	73
t_73_obs_4	1014.5	508.5	73
t_73_obs_5	345.5	488.5	73
t_73_obs_6	103.5	501.5	73
t_73_obs_7	813.5	221.5	73
t_73_obs_8	492.5	163.5	73
t_73_obs_9	473.5	116.5	73
t_73_obs_10	982.5	172.5	73
t_73_obs_11	281.5	607.5	73
t_73_obs_12	874.5	154.5	73
t_73_obs_13	332.5	169.5	73
t_73_obs_14	140.5	517.5	73
t_73_obs_15	1066.5	361.5	73
t_73_obs_16	779.5	381.5	73
t_73_obs_17	976.5	256.5	73
t_73_obs_18	57.5	483.5	73
t_73_obs_19	1039.5	410.5	73
t_73_obs_20	208.5	374.5	73
t_73_obs_21	925.5	175.5	73
t_73_obs_22	96.5	418.5	73
t_73_obs_23	681.5	41.5	73
t_73_obs_24	398.5	149.5	73
t_73_obs_25	841.5	195.5	73
t_73_obs_26	376.5	188.5	73
t_73_obs_27	1055.5	432.5	73
t_73_obs_28	107.5	554.5	73
t_73_obs_29	509.5	408.5	73
t_73_obs_30	1028.5	359.5	73
t_73_obs_31	1028.5	385.5	73
t_73_obs_32	993.5	375.5	73
t_73_obs_33	1078.5	389.5	73
t_73_obs_34	888.5	573.5	73
t_73_obs_35	965.5	534.5	73
t_73_obs_36	226.5	44.5	73
t_73_obs_37	227.5	572.5	73
t_73_obs_38	288.5	260.5	73
t_73_obs_39	174.5	518.5	73
t_73_obs_40	794.5	409.5	73
t_73_obs_41	249.5	275.5	73
t_73_obs_42	416.5	101.5	73
t_73_obs_43	503.5	144.5	73
t_73_obs_44	772.5	183.5	73
t_73_obs_45	791.5	154.5	73
t_73_obs_46	179.5	9.5	73
t_73_obs_47	356.5	118.5	73
t_73_obs_48	337.5	611.5	73
t_73_obs_49	228.5	504.5	73
t_73_obs_50	308.5	134.5	73
t_73_obs_51	767.5	225.5	73
t_73_obs_52	965.5	239.5	73
t_73_obs_53	970.5	491.5	73
t_73_obs_54	448.5	421.5	73
t_73_obs_55	389.5	598.5	73
t_73_obs_56	254.5	27.5	73
t_73_obs_57	153.5	555.5	73
t_73_obs_58	891.5	222.5	73
t_73_obs_59	202.5	66.5	73
t_73_obs_60	896.5	277.5	73
t_73_obs_61	236.5	347.5	73
t_73_obs_62	1002.5	408.5	73
t_73_obs_63	877.5	269.5	73
t_73_obs_64	469.5	477.5	73
t_73_obs_65	933.5	479.5	73
t_73_obs_66	954.5	591.5	73
t_73_obs_67	192.5	564.5	73
t_73_obs_68	738.5	374.5	73
t_73_obs_69	904.5	248.5	73
t_73_obs_70	994.5	554.5	73
t_73_obs_71	511.5	452.5	73
t_73_obs_72	587.5	465.5	73
t_73_obs_73	135.5	448.5	73
t_73_obs_74	123.5	466.5	73
t_73_obs_75	402.5	423.5	73
t_73_obs_76	933.5	548.5	73
t_73_obs_77	179.5	40.5	73
t_73_obs_78	18.5	406.5	73
t_73_obs_79	404.5	662.5	73
t_73_obs_80	969.5	199.5	73
t_73_obs_81	274.5	54.5	73
t_73_obs_82	237.5	637.5	73
t_73_obs_83	134.5	594.5	73
t_73_obs_84	154.5	603.5	73
t_73_obs_85	929.5	261.5	73
t_73_obs_86	351.5	84.5	73
t_73_obs_87	927.5	232.5	73
t_73_obs_88	1024.5	435.5	73
t_73_obs_89	427.5	646.5	73
t_73_obs_90	351.5	319.5	73
t_73_obs_91	113.5	407.5	73
t_73_obs_92	661.5	24.5	73
t_73_obs_93	106.5	436.5	73
t_73_obs_94	534.5	492.5	73
t_73_obs_95	432.5	689.5	73
t_73_obs_96	418.5	151.5	73
t_73_obs_97	295.5	631.5	73
t_73_obs_98	753.5	411.5	73
t_73_obs_99	45.5	403.5	73
t_73_obs_100	405.5	630.5	73
t_73_obs_101	475.5	146.5	73
t_74_obs_0	971.5	254.5	74
t_74_obs_1	208.5	377.5	74
t_74_obs_2	449.5	186.5	74
t_74_obs_3	812.5	226.5	74
t_74_obs_4	788.5	159.5	74
t_74_obs_5	300.5	313.5	74
t_74_obs_6	105.5	422.5	74
